partner_id,join_date,months_on_platform,weekly_trips,cancel_rate,on_time_rate,avg_rating,earnings_volatility,region,repay_on_time
P102280,2023-04-11 01:30:36.822502,26,26,0.07439394621058823,0.9486203630333896,3.6851005849369916,0.1005115742532422,North,1
P102281,2025-01-05 01:30:36.822506,28,36,0.02962174801873829,0.922229964164363,5.0,0.1871046831475981,North,0
P102282,2023-10-27 01:30:36.822509,3,35,0.05477541222064504,0.7,4.325720168913187,0.1254835914976821,North,1
P102283,2024-12-27 01:30:36.822511,20,47,0.1437404212468375,0.8468944720864193,4.930067734313447,0.2019232893897343,South,1
P102284,2024-06-22 01:30:36.822514,10,23,0.05174141328359687,0.8934251530256979,4.499404450646438,0.5,South,1
P102285,2023-02-27 01:30:36.822517,18,28,0.20665269005647757,0.8839349043324739,4.870010587459873,0.09782966858657105,North,1
P102286,2024-01-23 01:30:36.822520,27,32,0.13917666733216677,0.9016454716861823,4.593770831907096,0.2118931141044485,North,1
P102287,2024-01-31 01:30:36.822523,31,30,0.14833657887475005,0.9060116605692019,4.672788599618223,0.06513542248055341,West,1
P102288,2025-03-14 01:30:36.822526,27,36,0.12861792463349403,0.7913919299198561,5.0,0.09437735577121992,West,0
P102289,2023-11-30 01:30:36.822529,1,42,0.05773292004115938,0.8213046893056403,4.837448236659973,0.1628159364568925,South,1
P102290,2024-03-20 01:30:36.822532,6,33,0.07374702260736923,0.7853978232412006,4.001246222262165,0.05869288609014986,South,0
P102291,2023-04-16 01:30:36.822535,11,32,0.055654966611920736,0.8573872025060152,4.218013182526675,0.2575690787117892,East,1
P102292,2023-09-01 01:30:36.822538,34,28,0.05718141145656315,0.9065363424312223,4.579656371887703,0.06697793486321885,North,0
P102293,2023-12-16 01:30:36.822541,20,27,0.08214077189417322,0.877445316476223,4.770950913070819,0.22581190781575142,West,1
P102294,2024-10-26 01:30:36.822544,21,39,0.18033031574268565,0.7232167945800844,4.426770492620608,0.2931726073024359,West,1
P102295,2024-06-05 01:30:36.822547,21,25,0.12421775188260573,0.8809194282700847,4.419644091113451,0.07690675753909915,East,1
P102296,2023-03-31 01:30:36.822549,18,25,0.07939491904334152,0.7877845549260037,4.720904992183754,0.47688924349881834,Central,0
P102297,2024-11-06 01:30:36.822553,21,27,0.11161767187669416,0.7476888792021382,4.290619348621083,0.11128319202391286,Central,0
P102298,2025-03-02 01:30:36.822556,19,37,0.132278303293634,0.8195544172884806,4.124690189190241,0.16306352185246611,West,1
P102299,2023-11-28 01:30:36.822559,4,37,0.1833482099386528,0.8981642796164052,4.5523530236436365,0.26919085361545414,South,1
P102300,2023-10-11 01:30:36.822562,13,28,0.14076658691269067,0.8519433288010168,4.916901596759409,0.10232830151099236,East,0
P102301,2025-05-12 01:30:36.822564,18,20,0.026702001963827524,0.8643452683728401,4.105184741730485,0.058120464163734946,North,1
P102302,2022-12-30 01:30:36.822568,29,34,0.03505341992241102,0.8439717832978835,5.0,0.13173754498983078,North,1
P102303,2023-02-16 01:30:36.822571,25,22,0.15884971734750755,0.8886902753852948,4.71785039439228,0.16069546312523164,North,0
P102304,2024-10-23 01:30:36.822574,13,30,0.10341591743338381,0.9411162618396698,4.932333277015686,0.1850966138314034,Central,1
P102305,2022-11-27 01:30:36.822577,27,29,0.09085927330391608,0.9081446358955187,4.791944618429451,0.36524140604779765,North,0
P102306,2025-02-11 01:30:36.822580,19,27,0.12016826563194556,0.9675649054397807,4.308565435527466,0.10987622186772346,East,1
P102307,2023-07-02 01:30:36.822583,1,29,0.025794875171174087,0.8233298437166499,4.5253437430597385,0.11867056124495812,East,1
P102308,2023-11-09 01:30:36.822586,19,25,0.0412293846733601,0.8816202988219954,4.826180347594457,0.2291693625637727,North,0
P102309,2023-06-08 01:30:36.822589,1,32,0.040330534556678496,0.8464152420736061,4.644784786791336,0.16041542126266228,Central,1
P102310,2023-01-03 01:30:36.822592,17,38,0.03600784499597061,0.9252870904341894,4.341815913237003,0.2564120886468506,North,1
P102311,2022-10-26 01:30:36.822595,21,35,0.09056810788777878,0.9677568123699499,5.0,0.25042687340693587,East,1
P102312,2024-07-01 01:30:36.822598,22,28,0.20124039963913573,0.9114410179220802,4.557228553979521,0.18918364623078332,East,0
P102313,2023-01-12 01:30:36.822601,15,25,0.15114606662723162,0.9873004198358692,3.9183460216305472,0.2495190648802701,West,1
P102314,2023-09-27 01:30:36.822603,32,40,0.009500573417814245,0.8911297534495489,4.076451080349653,0.10213589947202772,North,0
P102315,2023-01-10 01:30:36.822606,4,35,0.09228911027465686,0.8908645602098353,4.648346047923912,0.28301737325350745,West,1
P102316,2024-04-25 01:30:36.822609,32,36,0.07526929055076317,0.8962020911660881,4.676012492624078,0.5,East,0
P102317,2024-10-21 01:30:36.822612,4,24,0.0646477207043414,0.8320760711385985,4.303268032104147,0.19749756052110679,East,1
P102318,2024-11-11 01:30:36.822615,1,30,0.07245876983896135,0.9489192193038392,4.066417194058176,0.12053422224371571,West,1
P102319,2024-09-17 01:30:36.822618,33,27,0.052251857503832495,0.7883685761696567,4.414920748655872,0.2969305108849988,South,0
P102320,2023-09-30 01:30:36.822621,7,31,0.05557757911757959,0.8651417980417105,5.0,0.4851770399960813,West,1
P102321,2023-05-06 01:30:36.822624,9,20,0.11238958746358244,0.914568118905092,4.471537186731589,0.0756091118726665,West,1
P102322,2025-05-06 01:30:36.822627,1,27,0.058458299101571,0.7625864451762544,4.0257576448690795,0.07772424637198772,West,1
P102323,2023-05-05 01:30:36.822630,16,30,0.07212229870233466,0.9187433746730507,4.114513047511328,0.2066821036082187,South,1
P102324,2022-11-06 01:30:36.822633,18,22,0.041245691214392866,0.8991950847496915,4.186764756466685,0.3475983928427646,North,0
P102325,2024-09-03 01:30:36.822636,6,23,0.06310745623569562,0.9200215030879928,4.514661912458364,0.39137711176317513,North,0
P102326,2024-12-24 01:30:36.822639,2,31,0.10992064657993417,0.954606992705172,4.459730149396102,0.07142156284482977,East,1
P102327,2025-06-23 01:30:36.822642,9,36,0.18925212429196503,0.8575230467655348,4.227578633444536,0.29562483799543304,South,1
P102328,2025-05-27 01:30:36.822645,4,28,0.14535125211113498,0.7160538203949838,4.762960017209189,0.3709451609198988,South,1
P102329,2022-11-19 01:30:36.822648,23,26,0.02053304922235047,0.9035658424185417,4.399905252061803,0.22752141333800524,West,0
P102330,2024-03-07 01:30:36.822650,8,40,0.1640162708679686,0.8822003089652986,4.7270341002664065,0.5,North,0
P102331,2023-09-08 01:30:36.822653,25,34,0.1283634347425056,0.9809465105693888,4.580777183613068,0.10017935561448649,East,0
P102332,2022-09-28 01:30:36.822656,16,31,0.07767108793988965,0.7591394419468195,4.159223222074486,0.17587917269881492,West,1
P102333,2024-04-13 01:30:36.822659,35,44,0.039150487469838076,0.8808870555326145,4.420346892532773,0.149178540846197,East,1
P102334,2023-03-06 01:30:36.822662,17,18,0.007661762493472375,0.9205647976780003,4.241858306277777,0.5,Central,1
P102335,2024-05-28 01:30:36.822665,18,33,0.08772907170708583,0.7,4.560515138411494,0.1701247686405617,East,0
P102336,2024-11-08 01:30:36.822668,27,40,0.05497084043113094,0.9494355965071719,4.023723296531925,0.24798220929197987,West,0
P102337,2022-09-09 01:30:36.822672,15,49,0.10950410091484362,0.901954741362024,5.0,0.07334198766532571,Central,1
P102338,2023-06-16 01:30:36.822675,17,34,0.13218050515746751,0.8994292883704068,4.8018738350787515,0.14372259509517601,East,0
P102339,2024-03-27 01:30:36.822678,5,39,0.05424623652361257,0.8786540093413084,3.863204608507384,0.05,South,1
P102340,2023-10-12 01:30:36.822681,16,22,0.03170084881063791,0.9032123324627032,4.236201773606212,0.14693843209986404,West,1
P102341,2022-10-25 01:30:36.822684,15,34,0.132969020349431,0.8558371041213654,3.7432235805206124,0.1727175882066727,West,1
P102342,2022-09-09 01:30:36.822687,34,28,0.08332141571427333,0.9215225192215006,4.531123142876401,0.05,East,0
P102343,2022-11-30 01:30:36.822690,19,37,0.027797631996833806,0.9512014219695438,3.8679990220558063,0.22683870603715237,North,0
P102344,2024-04-08 01:30:36.822692,8,26,0.11064043117850907,0.9130429908932124,4.945097823592955,0.19530148334170638,West,1
P102345,2023-08-06 01:30:36.822695,10,25,0.0514362778270999,0.9809149438451544,4.5812449182630886,0.3741189499087315,South,1
P102346,2024-04-10 01:30:36.822698,5,36,0.051093167633861285,0.7960980411352733,4.4928158452832925,0.12181612231667277,Central,1
P102347,2022-10-06 01:30:36.822701,26,35,0.13874894453699713,0.7995675947783016,4.374644807119454,0.5,North,0
P102348,2024-08-25 01:30:36.822704,22,27,0.07082705371848087,0.909400090893664,3.935258877084764,0.05,West,0
P102349,2024-09-05 01:30:36.822707,23,35,0.12090568877333438,0.9757319995674679,4.25680386899222,0.29739837821421133,East,0
P102350,2024-05-22 01:30:36.822710,13,28,0.17190759429015,0.9587223826823,4.5430070332726835,0.05,West,1
P102351,2025-02-10 01:30:36.822713,9,33,0.018737767225358644,0.8568864780902588,4.060726533048031,0.09522176511226824,North,1
P102352,2024-01-22 01:30:36.822716,20,38,0.08332703107602799,0.9146185625050541,4.316221942289576,0.2095005465134097,South,1
P102353,2024-02-23 01:30:36.822719,28,31,0.08319339678832043,0.9000064190163723,3.994867673606204,0.13918241839089104,Central,1
P102354,2023-10-14 01:30:36.822722,24,28,0.016501673071573037,0.8944636326198905,4.648119690765077,0.29934019577021015,West,1
P102355,2025-07-08 01:30:36.822725,33,27,0.04108082422574225,0.8455954312145575,4.87084453513706,0.05,West,1
P102356,2023-05-06 01:30:36.822728,20,29,0.026561549604067043,0.9261446208619444,3.6148000465513754,0.05,North,1
P102357,2023-12-07 01:30:36.822731,30,29,0.04055279010907306,0.8529491977085693,4.812245128785369,0.11473346431556762,Central,0
P102358,2024-06-23 01:30:36.822734,9,33,0.10548138793111189,0.9922391856528162,4.251340850221973,0.2452634692916889,Central,1
P102359,2024-12-14 01:30:36.822737,17,28,0.12968726116505205,0.8892299988367223,4.31330916241045,0.09816596160564384,West,0
P102360,2024-02-17 01:30:36.822740,36,31,0.06521988032494178,0.9525627010827548,4.3975910445569575,0.11670815871519494,North,1
P102361,2024-03-16 01:30:36.822743,14,25,0.10839377727048632,0.9221279327586814,4.016744371231551,0.08225526731601368,South,1
P102362,2025-02-05 01:30:36.822746,19,31,0.0835360452827007,0.8767611761483731,4.375390019558844,0.05,Central,1
P102363,2025-03-24 01:30:36.822749,7,23,0.05375898610816597,0.8034115656829461,5.0,0.05,North,1
P102364,2024-08-20 01:30:36.822752,3,28,0.05689335509918125,0.8986978842845369,4.611825153737518,0.24576386668792588,Central,1
P102365,2024-02-10 01:30:36.822755,33,31,0.05816116726971158,0.8972564979524458,4.782741185763936,0.21667522203105252,North,0
P102366,2023-06-23 01:30:36.822758,32,32,0.19921210779298784,0.9109048019219841,4.8769849480515655,0.10082843921152196,Central,0
P102367,2025-05-19 01:30:36.822761,11,25,0.216004170155175,0.9492919641782772,5.0,0.5,South,1
P102368,2024-01-02 01:30:36.822764,2,21,0.10056261980653704,0.7554896763611656,4.431624408353767,0.1720598350605349,East,1
P102369,2023-04-02 01:30:36.822767,26,19,0.03422111141630587,0.9076781580788291,4.690764041706342,0.1703440589189114,North,0
P102370,2025-01-21 01:30:36.822770,4,23,0.029966425105367768,0.8691997047900523,4.6784831497281125,0.27885744543172913,East,0
P102371,2024-08-21 01:30:36.822773,17,28,0.03496136627879239,0.7926616643119765,4.629873320738469,0.2518413093858775,West,1
P102372,2022-12-26 01:30:36.822778,17,23,0.21030503739192577,0.9394401219687406,4.405158578726672,0.20346013602989477,South,0
P102373,2025-01-01 01:30:36.822781,28,25,0.11052404552005309,0.8838310654552092,4.2728568252499555,0.22390923829078477,West,0
P102374,2024-01-08 01:30:36.822785,30,22,0.07848989710191155,0.9628834603952003,4.857387239003121,0.1999582082245604,South,1
P102375,2023-06-15 01:30:36.822788,23,29,0.06454166618837975,0.9115935521608465,4.377206178565553,0.20116736776610586,East,0
P102376,2024-11-14 01:30:36.822790,24,38,0.03182225239779768,0.7905694857742436,4.340424671581401,0.12570141527847745,West,1
P102377,2023-08-04 01:30:36.822793,29,35,0.050213905165485184,0.8384309903454417,4.430281976561508,0.09231749742992629,West,1
P102378,2024-10-24 01:30:36.822796,4,30,0.08548062874769707,0.7875928073922126,4.210883671723145,0.09046670464080386,East,1
P102379,2024-08-06 01:30:36.822799,29,22,0.01857094975746192,0.9771948761275706,4.316383281245974,0.2865223493224937,North,0
P102380,2024-05-19 01:30:36.822802,19,35,0.10572648167049281,0.9472547441858759,4.500221866433388,0.48411479258757,West,0
P102381,2025-05-02 01:30:36.822805,27,35,0.1595348779896252,0.8922061183394789,3.7127816106424696,0.28014857743298005,Central,0
P102382,2023-07-12 01:30:36.822808,29,29,0.09234917198150765,0.949108786764106,4.438810650687273,0.29601099820586513,South,0
P102383,2023-03-20 01:30:36.822812,36,31,0.04453527534787572,0.8045830787014723,4.104691710674511,0.19750719206173212,West,0
P102384,2025-03-14 01:30:36.822814,35,31,0.03166650299247407,0.818686309916237,4.859252013830045,0.22848014983907314,East,0
P102385,2023-07-16 01:30:36.822817,6,36,0.1315446418861078,0.7986362306504783,4.307048594867786,0.05,West,0
P102386,2023-10-20 01:30:36.822820,23,38,0.012540780547156198,0.845566974708352,4.911877749460372,0.2378395307008063,West,1
P102387,2023-09-02 01:30:36.822823,8,40,0.06141519589826679,0.8902075693186129,4.399797755892795,0.08048803530702597,West,1
P102388,2022-11-09 01:30:36.822826,2,33,0.0941531602047967,0.846458502094986,4.293545913837119,0.287448907619579,North,1
P102389,2025-06-15 01:30:36.822829,13,33,0.18776405438596241,0.7912811143422573,4.611760122665289,0.23649347050334432,Central,0
P102390,2023-03-06 01:30:36.822832,21,26,0.14227268941486224,0.9259336019423774,4.8878865538114065,0.13348207077695404,South,0
P102391,2024-01-26 01:30:36.822835,31,29,0.10464046911345257,0.8043505359839039,4.479505668272035,0.3681790425052286,Central,1
P102392,2024-06-25 01:30:36.822839,36,28,0.22104136929171442,0.9284134637796718,4.489624701669689,0.08412525263007109,Central,0
P102393,2023-02-23 01:30:36.822841,27,29,0.06204952253882658,0.9901143384853568,4.380810019373049,0.29396960752231704,South,0
P102394,2023-03-22 01:30:36.822844,36,31,0.06353234822209886,0.8600436058834088,4.683463434154843,0.5,Central,0
P102395,2023-12-10 01:30:36.822847,23,35,0.1276783788492874,0.836468688803982,3.932805714368499,0.20473771355831724,East,0
P102396,2024-08-27 01:30:36.822850,21,33,0.04361641676702107,0.9881649190503304,4.127913424693675,0.05,North,1
P102397,2023-08-30 01:30:36.822853,13,31,0.07164126570304778,0.9032658560847593,3.9931518588438024,0.3818541875058592,Central,1
P102398,2024-09-19 01:30:36.822856,26,41,0.21533109779306467,0.909162615164844,5.0,0.21271948552064376,South,0
P102399,2023-11-24 01:30:36.822859,7,25,0.060065659875395534,0.8309874974363064,4.37504353095309,0.25927371048959846,South,1
P102400,2024-07-17 01:30:36.822862,22,21,0.09573717563191401,0.9067267289450821,4.7782230673136254,0.10020863881717477,Central,0
P102401,2024-12-13 01:30:36.822865,23,35,0.0561758480458598,0.9800694067553034,4.342401069813315,0.09859985447789432,South,1
P102402,2023-05-09 01:30:36.822868,30,21,0.04164997276198843,0.8952361530329537,4.581561992123739,0.05,East,1
P102403,2024-01-28 01:30:36.822871,18,27,0.1897172619299641,0.730797036995291,4.591037661261909,0.10626040573420799,North,0
P102404,2023-03-31 01:30:36.822874,18,34,0.014110245453523428,0.9730795124638422,4.12075359757456,0.301998128733885,East,0
P102405,2023-05-07 01:30:36.822876,10,31,0.11717465920896758,0.9334591068186893,4.426277239284863,0.20974551919096723,South,0
P102406,2025-02-01 01:30:36.822879,30,35,0.06435316641286551,0.8663098512773092,4.25551687784761,0.3121763145147738,South,0
P102407,2022-09-03 01:30:36.822882,26,42,0.1428254145742842,0.8493183929846667,4.4179357208943095,0.17537668444943688,West,1
P102408,2024-07-02 01:30:36.822885,7,27,0.10261525871991814,0.8065571320005835,4.646046731320559,0.06406658518157059,East,1
P102409,2023-06-16 01:30:36.822888,7,26,0.0694260125685851,0.8462979790797882,4.061911717563951,0.19011652860137696,Central,0
P102410,2023-02-08 01:30:36.822892,5,41,0.18768382138300088,0.9571276675124742,4.19426725164229,0.1646749191674695,Central,1
P102411,2025-03-29 01:30:36.822895,1,34,0.01890245509747507,0.7528647069679402,4.747395864472833,0.1542758788409063,East,1
P102412,2025-08-02 01:30:36.822898,18,33,0.03095793023078669,0.819189359621651,4.443537940161201,0.28146057396829277,South,1
P102413,2025-07-15 01:30:36.822900,13,25,0.022281921525583285,0.7507693416981095,4.720644723268268,0.1617161029611237,East,0
P102414,2023-12-28 01:30:36.822903,25,36,0.03425332156706303,0.8801746010756629,4.799159503624764,0.1718502045092798,Central,1
P102415,2024-05-04 01:30:36.822906,8,33,0.04864026873298116,0.9431805262965777,4.336677453285214,0.10354717984583686,North,1
P102416,2022-12-20 01:30:36.822909,10,31,0.01515393819379791,0.9014788291249112,4.608850969396965,0.434567017875529,South,0
P102417,2024-05-15 01:30:36.822912,32,24,0.1929702803393883,0.8219527121053172,4.197079683528682,0.06774488526978424,South,1
P102418,2023-12-10 01:30:36.822915,17,34,0.15841093140539078,0.9593066263901379,4.032760957359834,0.16216762600285356,East,1
P102419,2025-04-22 01:30:36.822918,15,33,0.018961159343706378,0.8002398741352289,4.276920521858915,0.1424568720724325,North,1
P102420,2022-11-19 01:30:36.822921,15,29,0.2162055922861643,0.8478612976174099,4.481809154607546,0.05,South,1
P102421,2024-03-01 01:30:36.822924,20,29,0.02310302459442207,0.8207132756593635,4.1618381169451295,0.05,East,1
P102422,2023-03-28 01:30:36.822927,15,26,0.009573110014427922,0.9110894775403523,4.152865703981697,0.5,East,1
P102423,2025-02-10 01:30:36.822930,35,34,0.06424946013769976,0.7523942605200212,4.31156904802264,0.17709399139725857,West,1
P102424,2022-11-02 01:30:36.822933,6,25,0.09707223565274291,0.9615031386618317,4.8061028833483315,0.11616010381265261,South,0
